"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type","trend"
"kej8686","2676185893","2017-05-27 15:24:09","868487997959700480","RT @K_jd921: 경수는 마지막까지 꾸벅꾸벅 ㅜㅜㅠㅠ ❤️❤️  #EXOrDIUMdotinSeoul https://t.co/zhaN9naRFs",827,0,FALSE,NA,TRUE,"868451507951124480",NA,NA,NA,"ko","Twitter for Android","868451317827616640","http://pbs.twimg.com/ext_tw_video_thumb/868451317827616768/pu/img/SbmrtidbrjO3M8-s.jpg","https://twitter.com/K_jd921/status/868451507951124482/video/1",NA,NA,NA,"K_jd921","3076499166",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"LHLLLUHAN","3061195381","2017-05-27 15:24:09","868487997850763264","RT @BeerWu_: แกๆเค้าบอกให้ฉันเดินไปกับเค้าอ่ะ555555555555
#EXOrDIUMdotinSeoul https://t.co/53plSxkjPs",8,0,FALSE,NA,TRUE,"868483852913725440",NA,NA,NA,"th","Twitter for iPhone","868483840276258816","http://pbs.twimg.com/media/DA15c4jVYAAmYsC.jpg","https://twitter.com/BeerWu_/status/868483852913725441/photo/1",NA,NA,NA,"BeerWu_","811579857775697920",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Jaminah15","860858585521111040","2017-05-27 15:24:09","868487997846568960","RT @EXOGlobal: [FANCAM] 170527 Chanyeol Guitar Solo Stage @ 
#EXOrDIUMdotinSeoul Day 1
Cr: rowa_0326 https://t.co/T6Oq8G9eIq",1730,0,FALSE,NA,TRUE,"868447636210274304",NA,NA,NA,"en","Twitter for Android","868447520208428928","http://pbs.twimg.com/ext_tw_video_thumb/868447520208429058/pu/img/0n0uMa-I389kRyF8.jpg","https://twitter.com/EXOGlobal/status/868447636210274304/video/1",NA,NA,NA,"EXOGlobal","564412232",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"guitar_gr","749224552744357760","2017-05-27 15:24:09","868487997624209408","RT @EXOBEAKHYUN_TB: กลัวแล้วค่ะกลัวแล้ว😭😭😭😭😭😭 ไม่แปลกใจออกไรมาก็sold out #EXOrDIUMdotInSeoul
 https://t.co/jSJf2AznbH",5748,0,FALSE,NA,TRUE,"868430053721333760",NA,NA,NA,"th","Twitter for Android","868428877571411840","http://pbs.twimg.com/ext_tw_video_thumb/868428877571411972/pu/img/vRYI08eDAARSSb_V.jpg","https://twitter.com/username_0114/status/868429259399766017/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDIUMdotInSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"JJew_HW","2711775908","2017-05-27 15:24:08","868487997452238720","RT @_blacknekoz: พ่อเรียกกลับด้อมแล้วค่ะ #EXOrDIUMdotinSeoul https://t.co/Yg2FqMaOQu",3123,0,FALSE,NA,TRUE,"868457160442642432",NA,NA,NA,"th","Twitter Web Client","868457041890693120","http://pbs.twimg.com/media/DA1hFAyU0AEy527.jpg","https://twitter.com/_blacknekoz/status/868457160442642432/photo/1",NA,NA,NA,"_blacknekoz","1607852036",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"kkloven2305","706322575605919744","2017-05-27 15:24:08","868487997401857920","RT @mildoomild: อันนี้สวยมาก ช่วงท้ายของคอนจะเป็นอะไรที่ประทับใจมาก อลังมาก ยิ่งใหญ่มาก สมกับเป็น EXO &amp;EXO-L👍😭 #EXOrDIUMdotinSeoul 
 https:…",295,0,FALSE,NA,TRUE,"8.68465738994e+17",NA,NA,NA,"th","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"mildoomild","2416765393",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"ndmep2112","786855939932426240","2017-05-27 15:24:08","868487997007593472","RT @osnqx_: เป็นgifที่สวยมากๆอะ โคตรชอบเลย😢💛 #EXOrDIUMdotInSeoul https://t.co/rlAnaEfbfU",154,0,FALSE,NA,TRUE,"868466861398122496",NA,NA,NA,"th","Twitter for iPhone","868465987665838080","http://pbs.twimg.com/tweet_video_thumb/DA1pNuZUwAAfdrD.jpg","https://twitter.com/shopfankpop/status/868466176556388352/photo/1",NA,NA,NA,"osnqx_","2943750290",NA,"EXOrDIUMdotInSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"PitchayapaJan","358562505","2017-05-27 15:24:08","868487996902785024","RT @EXOBEAKHYUN_TB: VCr ตัวเต็ม #EXOrDIUMdotinSeoul  https://t.co/TVDY6zWofe",4481,0,FALSE,NA,TRUE,"868434864218886144",NA,NA,NA,"th","Twitter for iPhone","868432242711724032","http://pbs.twimg.com/ext_tw_video_thumb/868432242711724032/pu/img/gz6evWYbv_UV62lj.jpg","https://twitter.com/Amo_SuuH/status/868433688358301696/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"sehunxredv","253282150","2017-05-27 15:24:08","868487996772843520","RT @94_degrees: 1.53 million tweets✌🏻 3.5 by tomorrow night? 😊 #EXOrDIUMdotinSeoul https://t.co/ItewGFoqv6",40,0,FALSE,NA,TRUE,"868487369632108544",NA,NA,NA,"en","Twitter for Android","868487335087755264","http://pbs.twimg.com/media/DA18oTvU0AAo9XU.jpg","https://twitter.com/94_degrees/status/868487369632108544/photo/1",NA,NA,NA,"94_degrees","4811158932",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"hutgae","3677532373","2017-05-27 15:24:08","868487996567281664","RT @Mermaidcarekai: #EXOrDIUMdotinSeoul #KAI #카이 https://t.co/QZulIOWeaZ",297,0,FALSE,NA,TRUE,"868421941887025152",NA,NA,NA,"und","Twitter for iPhone","868419391951585280","http://pbs.twimg.com/ext_tw_video_thumb/868419391951585281/pu/img/ZtDrDgDReFBAGnAC.jpg","https://twitter.com/Mermaidcarekai/status/868421941887025152/video/1",NA,NA,NA,"Mermaidcarekai","2974090931",NA,"EXOrDIUMdotinSeoul KAI 카이",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"hunbyunyeol","791987173935374208","2017-05-27 15:24:08","868487996500172800","RT @bqmxB506: ข้อดีของการอยู่ดอย มันดีมากอ่าได้เห็นแท่งไฟเปลี่ยนสี คือโคตรดีนะบอกเลย 🙆🏻👍🏻 #EXOrDIUMdotinSeoul https://t.co/9cwawFfjVr",2828,0,FALSE,NA,TRUE,"868431027613519872",NA,NA,NA,"th","Twitter for Android","868428901042732928","http://pbs.twimg.com/ext_tw_video_thumb/868428901042733056/pu/img/aTv86qF7MTEg2GhB.jpg","https://twitter.com/knockknock0408/status/868430228183367680/video/1",NA,NA,NA,"bqmxB506","281457900",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"exosweat","1253740399","2017-05-27 15:24:08","868487996328124416","RT @SMTownEngSub: #EXOrDIUMdotinSeoul reaches 1,000,000+ tweets on Twitter https://t.co/EwADWsmsCb",2366,0,FALSE,NA,TRUE,"868458677900005248",NA,NA,NA,"en","Twitter for iPhone","868458552179830784","http://pbs.twimg.com/media/DA1ic7DUMAE5_kB.jpg","https://twitter.com/SMTownEngSub/status/868458677900005376/photo/1",NA,NA,NA,"SMTownEngSub","62806392",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"YSOnlyT","164293160","2017-05-27 15:24:08","868487996240154624","RT @zette029: I'LL NEVER GET TIRED PRAISING AOUR PRETTY OCEAN.  Y'ALL THIS IS OUR FAMILY!  💓 #EXOrDIUMdotinSeoul
 https://t.co/aTJKU6qBx0",619,0,FALSE,NA,TRUE,"868424008970100608",NA,NA,NA,"en","Twitter for Android","868423080175165440","http://pbs.twimg.com/media/DA1CMLiXYAAcUpv.jpg","https://twitter.com/baekhyun_vines/status/868423092724518912/photo/1",NA,NA,NA,"zette029","343942178",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"cypehrv","704126118190780416","2017-05-27 15:24:08","868487995875364864","RT @jaceherondsle: OLHEM ISSO PELO AMOR DE DEUS #EXOrDIUMdotinSeoul https://t.co/XFEopG82X3",32,0,FALSE,NA,TRUE,"868478578677215232",NA,NA,NA,"pt","Twitter Web Client","868477364321177600","http://pbs.twimg.com/ext_tw_video_thumb/868477364321177601/pu/img/KmcsdxINDGfvZtza.jpg","https://twitter.com/muth060504/status/868477620328976384/video/1",NA,NA,NA,"jaceherondsle","1449878953",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Yiwamysl","844274974504509440","2017-05-27 15:24:08","868487995627888640","RT @milkysehun412: 170527 SEHUN - Tender Love cr. Sehunbaby_ #EXOrDIUMdotinSeoul https://t.co/w9VEHIt6Xo",683,0,FALSE,NA,TRUE,"868430497596289024",NA,NA,NA,"en","Twitter Web Client","868428847737257984","http://pbs.twimg.com/ext_tw_video_thumb/868428847737257984/pu/img/2KfN0awVMo4kfrvF.jpg","https://twitter.com/sehunbaby_/status/868429838146691073/video/1",NA,NA,NA,"milkysehun412","1400147306",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Mafaung_lada","824272740559372160","2017-05-27 15:24:08","868487995589967872","RT @EXOBEAKHYUN_TB: คุณบยอนโชว์หน้าท้องจ้า ToT ถกเอาถกเอา  #EXOrDIUMdotinSeoul  cr.Hello_0506B
 https://t.co/kPDv2eXJn9",4100,0,FALSE,NA,TRUE,"868442476289212416",NA,NA,NA,"th","Twitter for iPhone","868441758668959744","http://pbs.twimg.com/ext_tw_video_thumb/868441758668959744/pu/img/gcUq-H949mX1A0FG.jpg","https://twitter.com/Hello_0506B/status/868441916479725568/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"BsbCindy","491022830","2017-05-27 15:24:08","868487995556483072","RT @seludotcom: so exo's shirt during encore has ""The EXO'rDIUM dot *member's name* and EXO-L"" d'aww o(╥﹏╥)o #EXOrDIUMdotinSeoul https://t.…",231,0,FALSE,NA,TRUE,"868476345013092352",NA,NA,NA,"en","Twitter Lite",NA,NA,NA,NA,NA,NA,"seludotcom","403844879",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"SGPriori","2921247259","2017-05-27 15:24:08","868487995485151232","RT @SMTownEngSub: #EXOrDIUMdotinSeoul reaches 1,000,000+ tweets on Twitter https://t.co/EwADWsmsCb",2366,0,FALSE,NA,TRUE,"868458677900005248",NA,NA,NA,"en","Twitter Web Client","868458552179830784","http://pbs.twimg.com/media/DA1ic7DUMAE5_kB.jpg","https://twitter.com/SMTownEngSub/status/868458677900005376/photo/1",NA,NA,NA,"SMTownEngSub","62806392",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"exo_exo_exo__","764876187562745728","2017-05-27 15:24:08","868487995451596800","RT @BlueSpring_xo: 170527 엑소디움닷 #EXOrDIUMdotinSeoul 첫콘 
엑소엘 우리 함께 가자
엑소 평생 함께 가자
https://t.co/4o3rKchXAn https://t.co/h2dg5eAe8R",1046,0,FALSE,NA,TRUE,"868477835555422208",NA,NA,NA,"ko","Twitter for Android","868477366044991360","http://pbs.twimg.com/media/DA1zkCKUIAEksfF.jpg","https://twitter.com/BlueSpring_xo/status/868477835555422208/photo/1",NA,"i.imgur.com/jFCHstB.jpg","http://i.imgur.com/jFCHstB.jpg","BlueSpring_xo","1968372588",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"yokk__mt","769794908966104960","2017-05-27 15:24:08","868487995384410112","RT @sandsseine: เชี่ยยยย ความใหญ่กว่าเดิม ความอัพเกรดการไล่สี เชี่ยยย #EXOrDIUMdotinSeoul https://t.co/kU0Twg6iYm",4113,0,FALSE,NA,TRUE,"868446899325386752",NA,NA,NA,"th","Twitter for Android","868443540329713664","http://pbs.twimg.com/ext_tw_video_thumb/868443540329713665/pu/img/4jfwFgYsSFDbMgBM.jpg","https://twitter.com/IndyKHJM/status/868444245425770497/video/1",NA,NA,NA,"sandsseine","149753711",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"1q_94","738490026","2017-05-27 15:24:08","868487995195654144","RT @PCYHomeThaiLand: 170527 #EXOrDIUMdotinSeoul หนุ่มๆเอ็กโซได้เตรียมเซอร์ไพรส์ให้กับเอ็กโซแอล แปลอักษรเป็นคำว่า ""เอ็กโซแอล เดินไปพร้อมกัน…",1805,0,FALSE,NA,TRUE,"868460425318244352",NA,NA,NA,"th","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"PCYHomeThaiLand","2277244776",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"gracetaniya","138395345","2017-05-27 15:24:08","868487995099361280","RT @EXOGlobal: [FANCAM] 170527 ""Unfair""
Xiumin: ""EXO-L!!! What? You love me? I love you too!!!""
#EXOrDIUMdotinSeoul Day 1
Cr: Hello_0506B h…",1731,0,FALSE,NA,TRUE,"868425860084363264",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"EXOGlobal","564412232",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"ppammmzz","4250642173","2017-05-27 15:24:08","868487995065745408","RT @kai_sh94: 170527 #EXOrDIUMdotinSeoul #세훈 #sehun
춤선ㅠㅠㅠㅠㅠㅠㅠㅠ미쳐찌ㅠㅠㅠㅠㅠㅠ섹시해 https://t.co/jSXZ1wmxaL",297,0,FALSE,NA,TRUE,"868480529590435840",NA,NA,NA,"ko","Twitter for iPhone","868480189327581184","http://pbs.twimg.com/ext_tw_video_thumb/868480189327581184/pu/img/odEuo2LXYbf3zQ1d.jpg","https://twitter.com/kai_sh94/status/868480529590435842/video/1",NA,NA,NA,"kai_sh94","3103032654",NA,"EXOrDIUMdotinSeoul 세훈 sehun",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"chanchun6104","810405932685365120","2017-05-27 15:24:08","868487994864316416","RT @EXOBEAKHYUN_TB: คือโชว์ไม่พอเด้งอีก ใจนี้ใจ..... 
#EXOrDiumdotinSeoul 
 https://t.co/nf7voiMkbW",3131,0,FALSE,NA,TRUE,"868434005988827008",NA,NA,NA,"th","Twitter Web Client","868433134957715328","http://pbs.twimg.com/ext_tw_video_thumb/868433134957715456/pu/img/oJfAiaM2tBkAMqgB.jpg","https://twitter.com/Hello_0506B/status/868433216713011200/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDiumdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Jimiinparkk","817810942746656640","2017-05-27 15:24:08","868487994839322624","RT @cloudsgamerself: No era Sehun... ERA JONGIINNNNNNN POR DIOSSSSSS NO ME LO ESPERABA 😍😍😍

#EXOrDIUMdotinSeoul https://t.co/OWa0tKb8WU",124,0,FALSE,NA,TRUE,"868461595344519040",NA,NA,NA,"es","Twitter for Android","868461478407421952","http://pbs.twimg.com/ext_tw_video_thumb/868461478407421953/pu/img/QMMcBLH6z6-npeVE.jpg","https://twitter.com/cloudsgamerself/status/868461595344519169/video/1",NA,NA,NA,"cloudsgamerself","719419486583959552",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"xiumin_socute","721302361889644544","2017-05-27 15:24:08","868487994835058560","RT @EXOBeagleLineTH: 170527 #EXOrDIUMdotinSeoul 
BH: โอ้ มาด้วย 👋🏼 มาเหรอ 👋🏼 ทุกคนมากันเหรอครับ 👋🏼

/น่ารักกก 😂
Cr. aaaaka_xo v. reyeolie
h…",1408,0,FALSE,NA,TRUE,"868420720447152128",NA,NA,NA,"th","Twitter Web Client",NA,NA,NA,NA,NA,NA,"EXOBeagleLineTH","2824487136",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"lukwasclt","518540752","2017-05-27 15:24:08","868487994755358720","RT @supangwadee: โหววว นี่มันอีกโลกนึงเลย EXO-L  ทำได้แล้ว #EXOrDIUMdotinSeoul https://t.co/od3VvfPldv",390,0,FALSE,NA,TRUE,"868451292233875328",NA,NA,NA,"th","Twitter for iPhone","868443540329713664","http://pbs.twimg.com/ext_tw_video_thumb/868443540329713665/pu/img/4jfwFgYsSFDbMgBM.jpg","https://twitter.com/IndyKHJM/status/868444245425770497/video/1",NA,NA,NA,"supangwadee","619816459",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"ssavehyundo","1572485196","2017-05-27 15:24:08","868487994440794112","RT @EXOBEAKHYUN_TB: มาเป็นคลิปเลยจ้า ชานขับฮุนนั่งหล่อๆโบกมือ โอ้ยยยย #EXOrDIUMdotinSeoul  cr.J0_mk
 https://t.co/opF0afX8wl",3241,0,FALSE,NA,TRUE,"868467006114152320",NA,NA,NA,"th","Twitter for iPhone","868464442224267264","http://pbs.twimg.com/ext_tw_video_thumb/868464442224267264/pu/img/Jhyg_6g8hkFdGsCu.jpg","https://twitter.com/J0_mk/status/868464867312771074/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"3x10real","753637801565061120","2017-05-27 15:24:08","868487994340257920","RT @Always_GG1: Chega no hater e fala : ""Quer meus ocean ?"" #EXOrDIUMdotinSeoul https://t.co/h3gz4oneKe",149,0,FALSE,NA,TRUE,"868454305568829440",NA,NA,NA,"pt","Twitter for Android","868454291887050752","http://pbs.twimg.com/media/DA1ek8OXUAEw7wb.jpg","https://twitter.com/Always_GG1/status/868454305568829440/photo/1",NA,NA,NA,"Always_GG1","466952959",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"planet04_","2938206734","2017-05-27 15:24:08","868487993970925440","RT @EXOBEAKHYUN_TB: ขนลุกฮื่อขนลุก สวยมากสวย😭😭😭😭😭😭😭😭😭
#EXOrDIUMdotinSeoul  
 https://t.co/lEUqdEEUh3",6566,0,FALSE,NA,TRUE,"868425004894912512",NA,NA,NA,"th","Twitter for Android","868420745495433216","http://pbs.twimg.com/ext_tw_video_thumb/868420745495433216/pu/img/pd0sPZaHChowSkmJ.jpg","https://twitter.com/needsnini/status/868420953423859712/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"BAEKISBUA","3237342352","2017-05-27 15:24:08","868487993681600512","RT @overxingxing: จะร้องงงงอี้ชิงมาไลก์รูปชานแบคฮุนอะ นี่เชื่อว่าอี้ชิงก็อยากไปคอนอะ #EXOrDIUMdotinSeoul https://t.co/d18iXz2zSm",3886,0,FALSE,NA,TRUE,"868446317701459840",NA,NA,NA,"th","Twitter for Android","868446309295857664","http://pbs.twimg.com/media/DA1XUSwUIAEqXTy.jpg","https://twitter.com/overxingxing/status/868446317701459968/photo/1",NA,NA,NA,"overxingxing","3320779442",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"LUCKYkrysviella","2507214757","2017-05-27 15:24:08","868487993543151616","RT @94_degrees: 1.53 million tweets✌🏻 3.5 by tomorrow night? 😊 #EXOrDIUMdotinSeoul https://t.co/ItewGFoqv6",40,0,FALSE,NA,TRUE,"868487369632108544",NA,NA,NA,"en","Twitter for Android","868487335087755264","http://pbs.twimg.com/media/DA18oTvU0AAo9XU.jpg","https://twitter.com/94_degrees/status/868487369632108544/photo/1",NA,NA,NA,"94_degrees","4811158932",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"spiralpierce_","4100418858","2017-05-27 15:24:08","868487993446760320","RT @William1Daley: #IggyFeatAnittaOnFallon #ShowtimeMAYpaandar #blackhairchallenge #EXOrDIUMdotinSeoul #QuieroVivirATuLado #AFLDeesSu https…",2,0,FALSE,NA,TRUE,"868486963522789248",NA,NA,NA,"und","GN-005 Gundam Virtue",NA,NA,NA,NA,NA,NA,"William1Daley","823057648371306501",NA,"IggyFeatAnittaOnFallon ShowtimeMAYpaandar blackhairchallenge EXOrDIUMdotinSeoul QuieroVivirATuLado AFLDeesSu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"nnnngg_","561796026","2017-05-27 15:24:07","868487993308233728","RT @EXOBEAKHYUN_TB: สำเนียงปูซาน55555 บาย บยอนแบคฮยอน55555555 #EXOrDIUMdotinSeoul  
  https://t.co/uuVkP3ukLa",3043,0,FALSE,NA,TRUE,"868441002108796928",NA,NA,NA,"th","Twitter for iPhone","868439989473779712","http://pbs.twimg.com/ext_tw_video_thumb/868439989473779712/pu/img/JzH_Ebl48nk4Jw1z.jpg","https://twitter.com/Hello_0506B/status/868440399861370881/video/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"Realsesoo","781493562647031808","2017-05-27 15:24:07","868487993249587200","RT @SARANG_SEHUN: 170527 SEHUN #EXOrDIUMdotinSeoul cr.我叫养乐多呀 https://t.co/YEYfs2tVL2",204,0,FALSE,NA,TRUE,"868419286343208960",NA,NA,NA,"zh","Twitter for iPhone","868418895924744320","http://pbs.twimg.com/ext_tw_video_thumb/868418895924744193/pu/img/sKUjplCuP1qqLU-D.jpg","https://twitter.com/SARANG_SEHUN/status/868419286343208963/video/1",NA,NA,NA,"SARANG_SEHUN","884576683",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"fangnatt_","782393266775797760","2017-05-27 15:24:07","868487992968585216","RT @54BaiHuoShan: #EXOrDIUMdotinSeoul #엑소우리함께가자 💗💗💗💗💗 https://t.co/fbfwZSgAOg",171,0,FALSE,NA,TRUE,"868484396063629312",NA,NA,NA,"und","Twitter for iPhone","868484383736516608","http://pbs.twimg.com/media/DA158hGW0AAPDM3.jpg","https://twitter.com/54BaiHuoShan/status/868484396063629312/photo/1",NA,NA,NA,"54BaiHuoShan","3272446584",NA,"EXOrDIUMdotinSeoul 엑소우리함께가자",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"thanpitcha_pp","1383445158","2017-05-27 15:24:07","868487992888840320","RT @kai_sh94: 170527 #EXOrDIUMdotinSeoul #세훈 #sehun
애긔 애긔 해 👶🏻❣️❣️❣️ https://t.co/0US2HRa8gJ",457,0,FALSE,NA,TRUE,"868475238807355520",NA,NA,NA,"ko","Twitter for Android","868475225289089024","http://pbs.twimg.com/media/DA1xnbOVYAA4vaQ.jpg","https://twitter.com/kai_sh94/status/868475238807355393/photo/1",NA,NA,NA,"kai_sh94","3103032654",NA,"EXOrDIUMdotinSeoul 세훈 sehun",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"PARKHOTBOY","555866548","2017-05-27 15:24:07","868487992800722944","สส. โอเซ กับการหาเสียงเรื่องหมาพันธุ์ขนปุย #ชะนีชั้น3กับอปป้าตัวเท่าไม้ขีด #EXOrDIUMDotinSeoul https://t.co/XFZ7DXZ6yN",0,0,FALSE,NA,FALSE,NA,NA,NA,NA,"th","Twitter for iPhone","868487984605044608","http://pbs.twimg.com/media/DA19OHYUIAAWEgU.jpg","https://twitter.com/PARKHOTBOY/status/868487992800722948/photo/1",NA,NA,NA,NA,NA,NA,"ชะนีชั้น3กับอปป้าตัวเท่าไม้ขีด EXOrDIUMDotinSeoul",NA,"0046791d5b83a6ab","city","Seongbuk-gu","Seongbuk-gu, Republic of Korea","KR","Republic of Korea","126.97503057038 127.069712112477 127.069712112477 126.97503057038 37.5736380799377 37.5736380799377 37.6330481049773 37.6330481049773","Polygon","#EXOrDIUMdotinSeoul"
"Oil_SaZa","629208135","2017-05-27 15:24:07","868487992628854784","RT @EXOBEAKHYUN_TB: แมนๆอะครับ #EXOrDiumdotinSeoul https://t.co/NLLP8FyVEr",1229,0,FALSE,NA,TRUE,"868461692820181120",NA,NA,NA,"th","Twitter for Android","868461685836730240","http://pbs.twimg.com/media/DA1lTU1V0AAWtUR.jpg","https://twitter.com/EXOBEAKHYUN_TB/status/868461692820180992/photo/1",NA,NA,NA,"EXOBEAKHYUN_TB","622656607",NA,"EXOrDiumdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"ByuneXol_2604","4404843216","2017-05-27 15:24:07","868487992624660480","RT @EXOFIRSTSIGHT: ♦[PREVIEW] 170527 ไค #KAI #카이 #EXOrDIUMdotinSeoul (1) (cr.ASKKAI,SNOW BEAR) https://t.co/LLYLRGFzdK",135,0,FALSE,NA,TRUE,"868484737995689984",NA,NA,NA,"in","Twitter for Android","868484714885029760","http://pbs.twimg.com/media/DA16PyuUIAE_OkF.jpg","https://twitter.com/EXOFIRSTSIGHT/status/868484737995689988/photo/1",NA,NA,NA,"EXOFIRSTSIGHT","1456542002",NA,"KAI 카이 EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
"gfriendszluv","833091885753319424","2017-05-27 15:24:07","868487992557612928","RT @buoshixun: exo acabou com as definições de um ocean perfeito #EXOrDIUMdotinSeoul https://t.co/VaIyVYbacH",263,0,FALSE,NA,TRUE,"868465327474167808",NA,NA,NA,"pt","Twitter for iPhone","868461953433206784","http://pbs.twimg.com/ext_tw_video_thumb/868461953433206784/pu/img/0K1NsKHGTwGl55E_.jpg","https://twitter.com/ofchanandbaek/status/868462490589380608/video/1",NA,NA,NA,"buoshixun","1125407582",NA,"EXOrDIUMdotinSeoul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"#EXOrDIUMdotinSeoul"
